10023,7397,0
10023,7397,1
10023,7397,1
10023,7397,0
10023,7397,1
10023,7397,1
10023,7397,1
10023,7397,1
10023,7397,1
10023,7397,0
10023,7397,0
10023,7397,0
10023,7397,1
10023,7397,0
10023,7397,0
10023,7397,1
10023,7397,1
10023,7397,0
10023,7397,1
10023,7397,1
10023,7397,1
10023,7397,0
10023,7397,1
10023,7397,0
10023,7397,1
10023,7397,1
10023,7397,1
10023,7397,1
10023,7397,1
10023,7397,0
10023,7397,0
10023,7397,0
10023,7397,1
